
--- [START Swin] ----------------------------------------------------------------


** dataset setting **
fold = 2
train_dataset : 
	len = 281
                  kidney  79 (0.281) 
                prostate  75 (0.267) 
          largeintestine  46 (0.164) 
                  spleen  43 (0.153) 
                    lung  38 (0.135) 

valid_dataset : 
	len = 70
                  kidney  20 (0.286) 
                prostate  18 (0.257) 
          largeintestine  12 (0.171) 
                  spleen  10 (0.143) 
                    lung  10 (0.143) 


** net setting **
optimizer
  AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 4e-05
    maximize: False
    weight_decay: 0.01
)

** start training here! **
   batch_size = 4 
                     |---------------- VALID--------------|---- TRAIN/BATCH ----------------
rate     iter  epoch | dice   loss  best_dice  best_epoch | loss           | time           
-------------------------------------------------------------------------------------
4.00e-5   00005950*  85.00 | 0.768  0.000  0.7810  79.000  0.939  0.764  0.919  0.805  0.214   | 0.034  0.648   | 5350.943538427353
4.00e-5   00006020*  86.00 | 0.779  0.000  0.7810  79.000  0.938  0.783  0.919  0.792  0.276   | 0.035  0.648   | 5414.63122344017
4.00e-5   00006090*  87.00 | 0.773  0.000  0.7810  79.000  0.944  0.792  0.914  0.793  0.205   | 0.032  0.649   | 5477.075872182846
4.00e-5   00006160*  88.00 | 0.779  0.000  0.7810  79.000  0.941  0.775  0.913  0.805  0.272   | 0.034  0.650   | 5540.10012960434
4.00e-5   00006230*  89.00 | 0.778  0.000  0.7810  79.000  0.943  0.782  0.917  0.798  0.250   | 0.034  0.645   | 5603.782957315445
4.00e-5   00006300*  90.00 | 0.772  0.000  0.7810  79.000  0.939  0.780  0.911  0.768  0.262   | 0.033  0.648   | 5666.775398731232
4.00e-5   00006370*  91.00 | 0.775  0.000  0.7810  79.000  0.941  0.781  0.915  0.794  0.240   | 0.033  0.646   | 5729.349165916443
4.00e-5   00006440*  92.00 | 0.775  0.000  0.7810  79.000  0.938  0.782  0.914  0.790  0.253   | 0.032  0.648   | 5792.145936727524
4.00e-5   00006510*  93.00 | 0.766  0.000  0.7810  79.000  0.933  0.768  0.914  0.775  0.242   | 0.031  0.643   | 5855.005014419556
4.00e-5   00006580*  94.00 | 0.759  0.000  0.7810  79.000  0.944  0.780  0.911  0.772  0.159   | 0.033  0.650   | 5918.033797979355
4.00e-5   00006650*  95.00 | 0.771  0.000  0.7810  79.000  0.938  0.777  0.905  0.786  0.250   | 0.035  0.648   | 5982.113249778748
4.00e-5   00006720*  96.00 | 0.778  0.000  0.7810  79.000  0.939  0.770  0.911  0.799  0.288   | 0.036  0.638   | 6045.168841123581
4.00e-5   00006790*  97.00 | 0.769  0.000  0.7810  79.000  0.940  0.775  0.913  0.779  0.231   | 0.035  0.645   | 6107.85031414032
4.00e-5   00006860*  98.00 | 0.770  0.000  0.7810  79.000  0.943  0.768  0.917  0.778  0.245   | 0.030  0.643   | 6171.301399469376
4.00e-5   00006930*  99.00 | 0.774  0.000  0.7810  79.000  0.942  0.781  0.915  0.781  0.247   | 0.031  0.641   | 6234.08757853508
4.00e-5   00007000* 100.00 | 0.775  0.000  0.7810  79.000  0.936  0.772  0.915  0.797  0.265   | 0.033  0.653   | 6296.748375177383
